infolding	C1
infoldment	C1
infoliate	C1
infomercial	C2
inform	B1
informal	C2
informalities	C1
informality	C2
informally	C2
informant	C1
informants	C2
information	A2
informative	C2
informatory	C1
informed	B1
informer	C2
informers	C2
informidable	C1
informing	C2
informity	B2
informous	B2
informs	C2
infortunate	C1
infortune	C1
infortuned	C1
infound	C1
infra	C1
infrabranchial	C1
infraclavicular	C1
infract	C1
infracted	C1
infractible	C1
infracting	C1
infraction	C2
infractions	C2
infractor	C1
infragrant	C1
infrahyoid	C1
infralabial	C1
infralapsarian	C1
infralapsarianism	C1
inframarginal	C1
inframaxillary	C1
inframedian	C1
inframundane	C1
infranchise	C1
infrangibility	C1
infrangible	C1
infrangibleness	C1
infraocular	C1
infraorbital	C1
infrapose	C1
infraposition	C1
infrared	C2
infrascapular	C1
infraspinal	C1
infraspinate	C1
infraspinous	C1
infrastapedial	C1
infrasternal	C1
infrastructure	C2
infratemporal	C1
infraterritorial	C1
infratrochlear	C1
infrequence	C1
infrequency	C1
infrequent	C1
infrequently	C1
infrigidate	C1
infrigidation	C1
infringe	C1
infringed	C1
infringement	C2
infringer	C1
infringing	C1
infront	C2
infructuose	C1
infrugal	C1
infrugiferous	C1
infucate	C1
infucation	C1
infula	C1
infule	C1
infumate	C1
infumated	C1
infumating	C1
infumation	C1
infumed	C1
infundibula	C1
infundibular	C1
infundibulate	C1
infundibuliform	C1
infundibulum	C1
infundibulums	C1
infuneral	C1
infurcation	C1
infuriate	C1
infuriated	C2
infuriating	C2
infuscate	C1
infuscated	C1
infuscation	C1
infuse	C2
infused	C2
infuser	C2
infusibility	C1
infusible	C2
infusibleness	C1
infusing	C2
infusion	C2
infusionism	C2
infusive	C2
infusoria	C1
infusorial	C1
infusorian	C1
infusories	C1
infusory	C1
ing	C1
inga	C2
ingannation	C1
ingate	C1
ingathering	C1
inge	C2
ingeborg	C2
ingelable	C1
ingeminate	C1
ingeminated	C1
ingeminating	C1
ingemination	C1
ingena	C1
ingender	C1
ingenerabillty	C1
ingenerable	C1
ingenerably	C1
ingenerat	C1
ingenerate	C1
ingenerating	C1
ingeneration	C1
ingeniate	C1
ingenie	C1
ingeniosity	C1
ingenious	C1
ingeniously	C2
ingeniousness	C2
ingenit	C1
ingenite	C1
ingenuity	C2
ingenuous	C1
ingenuously	C1
ingenuousness	C1
ingeny	C1
inger	C2
ingerminate	C1
ingest	C2
ingesta	C1
ingested	C2
ingesting	C2
ingestion	C2
inghalla	C1
ingirt	C1
ingle	C1
ingles	C2
inglewood	C2
inglobate	C1
inglobe	C1
inglorious	C1
ingloriously	C1
ingloriousness	C1
inglut	C1
ingluvial	C1
ingluvies	C1
ingluvious	C1
inglés	C2
ingmar	C2
ingorge	C1
ingot	C1
ingots	C2
ingrace	C1
ingracious	C1
ingraff	C1
ingraft	C1
ingrafted	C1
ingrafter	C1
ingrafting	C1
ingraftment	C1
ingrain	C1
ingrained	C2
ingraining	C1
ingram	C2
ingrapple	C1
ingrate	C2
ingrateful	C2
ingrately	C2
ingrates	C2
ingratiate	C1
ingratiated	C1
ingratiating	C1
ingratitude	C2
ingrave	C1
ingravidate	C1
ingravidation	C1
ingreat	C1
ingredience	C1
ingrediency	C1
ingredient	C1
ingredients	B2
ingress	C1
ingression	C1
ingrid	C1
ingrieve	C1
ingroove	C1
ingross	C1
ingrowing	C1
ingrowth	C1
inguen	C1
inguilty	C1
inguinal	C1
ingulf	C1
ingulfed	C1
ingulfing	C1
ingulfment	C1
ingurgitate	C1
ingurgitation	C1
ingustable	C1
inhabile	C1
inhability	C1
inhabit	C2
inhabitable	C2
inhabitance	C1
inhabitancy	C1
inhabitant	C2
inhabitants	C1
inhabitate	C1
inhabitation	C2
inhabitativeness	C1
inhabited	C2
inhabiter	C2
inhabiting	C2
inhabitiveness	C1
inhabitress	C1
inhalant	C2
inhalation	C2
inhale	C2
inhaled	C2
inhalent	C2
inhaler	C2
inhales	B2
inhaling	C2
inhance	C1
inharmonic	C1
inharmonical	C1
inharmonious	C1
inharmoniously	C1
inharmoniousness	C1
inharmony	C1
inhaul	C1
inhauler	C1
inhearse	C1
inhearsed	C1
inhearsing	C1
inheld	C1
inhere	C1
inhered	C1
inherence	C1
inherency	C1
inherent	C2
inherently	C2
inhering	C1
inherit	C1
inheritability	C1
inheritable	C2
inheritably	C1
inheritance	C1
inherited	C1
inheriting	C2
inheritor	C1
inheritress	C1
inheritrix	C1
inherits	C2
inherse	C1
inhesion	C1
inhiation	C1
inhibit	C2
inhibited	C2
inhibiting	C2
inhibition	C2
inhibitions	C2
inhibitor	C2
inhibitors	C2
inhibitory	C2
inhive	C1
inhold	C1
inholder	C1
inholding	C1
inhoop	C1
inhospitable	C2
inhospitality	C1
inhuman	C2
inhumane	C2
inhumanities	C2
inhumanity	C2
inhumanly	C2
inhumans	C2
inhumate	C1
inhumation	C1
inhume	C1
inhumed	C1
inhuming	C1
inia	C1
inial	C1
inigo	C2
inimaginable	C1
inimical	C1
inimicality	C1
inimically	C1
inimicitious	C1
inimicous	C1
inimitability	C1
inimitable	C1
inion	C1
iniquities	C2
iniquitous	C1
iniquitously	C1
iniquity	C2
iniquous	C1
inirritable	C1
inirritative	C1
inisle	C1
initial	B2
initialed	C1
initialing	C1
initially	C1
initials	C1
initiate	C1
initiated	C1
initiates	C2
initiating	C2
initiation	C2
initiative	C1
initiatives	C2
initiator	C1
initiatory	C1
inition	C1
inject	C1
injected	C1
injecting	C2
injection	C1
injections	C2
injector	C2
injectors	C2
injelly	C1
injoin	C1
injoint	C1
injucundity	C1
injudicable	C1
injudicial	C1
injudicious	C1
injudiciously	C1
injudiciousness	C1
injun	C2
injunction	C2
injuns	C2
injure	C2
injured	B1
injurer	C2
injuria	C1
injurie	C1
injuries	B2
injuring	C2
injurious	C2
injuriously	C1
injuriousness	C2
injury	B2
injustice	C1
injustices	C2
ink	B2
inked	C1
inker	C1
inkfish	C1
inkhorn	C1
inkhornism	C1
inkiness	C2
inking	C1
inkle	C1
inkling	C2
inknee	C1
inkneed	C1
inknot	C1
inkstand	C1
inkstone	C1
inky	C2
inlace	C1
inlaced	C1
inlacing	C1
inlagation	C1
inlaid	C1
inlaied	C1
inland	C2
inlander	C2
inlandish	C1
inlapidate	C1
inlard	C1
inlaw	C1
inlay	C1
inlayer	C1
inlaying	C1
inleague	C1
inleagued	C1
inleaguer	C1
inleaguing	C1
inlet	C2
inlighten	C1
inlist	C1
inlive	C1
inlock	C1
inlumine	C1
inly	C1
inmacy	C1
inman	C2
inmate	C1
inmates	C1
inmeats	C1
inmesh	C1
inmeshed	C1
inmeshing	C1
inmew	C1
inmost	C1
inn	B2
innards	C2
innate	C2
innately	C2
innateness	C2
innative	C2
innavigable	C1
inne	C1
inned	C1
inner	B2
innerly	C1
innermost	C2
innermostly	C2
innervate	C1
innervation	C1
innerve	C1
innerved	C1
innerving	C1
innholder	C1
inning	C2
innings	C2
innit	C1
innitency	C1
innixion	C1
innkeeper	C2
innocence	B2
innocency	C1
innocent	A2
innocently	C2
innocents	C2
innocuity	C1
innocuous	C2
innodate	C1
innodated	C1
innodating	C1
innominable	C1
innominate	C1
innovate	C2
innovated	C2
innovating	C2
innovation	C2
innovationist	C2
innovations	C2
innovative	C2
innovator	C2
innovators	C2
innoxious	C1
inns	C2
innubilous	C1
innuedoes	C1
innuendo	C2
innuent	C1
innuit	C1
innumerability	C1
innumerable	C2
innumerous	C1
innutrition	C1
innutritious	C1
innutritive	C1
innyard	C1
ino	C2
inobedience	C1
inobedient	C1
inobservable	C1
inobservance	C1
inobservant	C1
inobservation	C1
inobtrusive	C1
inocarpin	C1
inoccupation	C1
inoceramus	C1
inoculability	C1
inoculable	C1
inocular	C1
inoculate	C1
inoculated	C2
inoculating	C1
inoculation	C2
inoculator	C1
inodiate	C1
inodorate	C1
inodorous	C1
inoffensive	C1
inofficial	C1
inofficially	C1
inofficious	C1
inofficiously	C1
inogen	C1
inoperable	C2
inoperation	C1
inoperative	C1
inopercular	C1
inoperculate	C1
inopinable	C1
inopinate	C1
inopportune	C2
inopportunely	C2
inopportunity	C2
inoppressive	C1
inopulent	C1
inordinacy	C1
inordinate	C1
inordination	C1
inorganic	C2
inorganical	C2
inorganically	C2
inorganity	C1
inorganization	C1
inorganized	C1
inorthography	C1
inosculate	C1
inosculated	C1
inosculating	C1
inosculation	C1
inosinic	C1
inosite	C1
inoue	C2
inoxidizable	C1
inoxidize	C1
input	C1
inputs	C2
inquartation	C1
inquest	C2
inquiet	C1
inquietation	C1
inquietness	C1
inquietude	C1
inquiline	C1
inquinate	C1
inquination	C1
inquirable	C2
inquirance	C1
inquire	C2
inquired	C2
inquirent	C2
inquirer	C2
inquiries	C2
inquiring	C2
inquiringly	C2
inquiry	C1
inquisible	C1
inquisition	C2
inquisitional	C2
inquisitionary	C2
inquisitive	C2
inquisitively	C2
inquisitiveness	C2
inquisitor	C2
inquisitorial	C1
inquisitorially	C1
inquisitorious	C2
inquisiturient	C1
inracinate	C1
inrail	C1
inrailed	C1
inrailing	C1
inrecision	C1
inregister	C1
inregistering	C1
inreristered	C1
inroad	C1
inroaded	C1
inroading	C1
inroads	C2
inroll	C1
inrunning	C1
inrush	C1
ins	C2
insabbatati	C1
insafety	C1
insalivation	C1
insalubrious	C1
insalubrity	C1
insalutary	C1
insanability	C1
insanable	B2
insanableness	C1
insanably	C1
insane	B1
insanely	C2
insaneness	B2
insaniate	C1
insanie	C1
insanitary	C1
insanitation	C1
insanity	C1
insapory	C1
insatiability	C1
insatiable	C2
insatiableness	C2
insatiably	C2
insatiate	C1
insatiately	C1
insatiateness	C1
insatiety	C1
insatisfaction	C1
insaturable	C1
inscience	C1
inscient	C1
insconce	C1
inscribable	C1
inscribableness	C1
inscribe	C1
inscribed	C2
inscriber	C1
inscribing	C1
inscriptible	C1
inscription	C2
inscriptions	C2
inscriptive	C1
inscroll	C1
inscrolled	C1
inscrolling	C1
inscrutability	C1
inscrutable	C2
inscrutableness	C2
inscrutably	C2
insculp	C1
insculption	C1
insculpture	C1
insculptured	C1
inseam	C1
inseamed	C1
inseaming	C1
insearch	C1
insecable	C1
insect	C1
insecta	C1
insectary	C2
insectation	C2
insectator	C1
insected	C2
insecticide	C2
insectile	C1
insection	C1
insectivora	C1
insectivore	C1
insectivores	C1
insectivorous	C1
insectologer	C1
insectology	C1
insects	B2
insecure	C1
insecurely	C2
insecureness	C2
insecurities	C2
insecurity	C2
insecution	C1
inseminate	C1
inseminated	C2
insemination	C2
insensate	C1
insense	C1
insensibility	C1
insensible	C1
insensibleness	C1
insensibly	C1
insensitive	C1
insensuous	C1
insentiment	C1
inseparability	C1
inseparable	C2
inseparableness	C2
inseparably	C2
inseparate	C1
inseparately	C1
insert	C1
inserted	C2
inserting	C2
insertion	C2
inserts	C2
inserve	C1
inservient	C1
insession	C1
insessor	C1
insessores	C1
insessorial	C1
inset	C1
inseverable	C1
inshaded	C1
inshallah	C2
inshave	C1
insheathe	C1
inshell	C1
inship	C1
inshore	C1
inshrine	C1
inshun	C2
insiccation	C1
inside	A1
insider	C2
insiders	C2
insides	C2
insidiate	C1
insidiator	C1
insidious	C2
insight	C1
insightful	C2
insights	C2
insignia	C2
insignificance	C1
insignificancy	C1
insignificant	C1
insignificantly	C2
insignificative	C1
insignment	C1
insimulate	C1
insincere	C2
insincerely	C2
insincerity	C2
insinew	C1
insinewed	C1
insinewing	C1
insinuant	C1
insinuate	C2
insinuated	C2
insinuating	C2
insinuatingly	C2
insinuation	C2
insinuations	C2
insinuative	C2
insinuator	C1
insinuatory	C1
insipid	C2
insipidity	C2
insipidly	C2
insipidness	C2
insipience	C1
insipient	C1
insist	B1
insisted	B2
insistence	C2
insistent	C2
insistently	C2
insisting	C1
insists	C1
insisture	C1
insitency	C1
insition	C2
insnare	C1
insnared	C1
insnarer	C1
insnaring	C1
insnarl	C1
insobriety	C1
insociability	C1
insociable	C1
insociably	C1
insociate	C1
insofar	C2
insolate	C1
insolated	C1
insolating	C1
insolation	C1
insole	C1
insolence	C2
insolency	C2
insolent	C2
insolently	C2
insolidity	C1
insolubility	C1
insoluble	C1
insolubleness	C1
insolvable	C1
insolvencies	C1
insolvency	C1
insolvent	C1
insomnia	C2
insomniac	C2
insomnious	C1
insomnolence	C1
insomuch	C1
insonorous	C1
insooth	C1
insouciance	C1
insouciant	C1
insoul	C1
inspan	C1
inspect	C1
inspected	C2
inspecting	C2
inspection	B2
inspections	C2
inspective	C2
inspector	A2
inspectorate	C1
inspectorial	C1
inspectors	C2
inspectorship	C1
inspectress	C1
inspecttion	C1
insperse	C1
inspersion	C1
inspeximus	C1
insphere	C1
insphered	C1
insphering	C1
inspirable	C2
inspiration	B2
inspirational	C2
inspirationist	C1
inspirations	C2
inspirator	C1
inspire	C1
inspired	B2
inspirer	C2
inspires	C2
inspiring	C1
inspirit	C1
inspirited	C1
inspiriting	C1
inspirtory	C1
inspissate	C1
inspissated	C1
inspissating	C1
inspissation	C1
inspite	C2
instabilities	C2
instability	C2
instable	C1
instableness	C1
instagram	C2
install	C1
installation	C2
installations	C2
installed	C1
installing	C2
installment	C2
installments	C2
instalment	C2
instalments	C2
instamp	C1
instance	B2
instanced	C1
instances	C2
instancing	C1
instancy	C1
instant	B2
instantaneity	C1
instantaneous	C2
instantaneously	C2
instanter	C1
instantly	B2
instar	C1
instate	C1
instated	C1
instating	C1
instaurate	C1
instaurated	C1
instaurating	C1
instauration	C1
instaurator	C1
instaure	C1
instead	A2
insteep	C1
insteeped	C1
insteeping	C1
instep	C1
instigate	C2
instigated	C2
instigating	C2
instigatingly	C2
instigation	C1
instigator	C2
instill	C2
instillation	C2
instilled	C2
instiller	C2
instilling	C2
instilllator	C1
instilllatory	C1
instillment	C2
instimulate	C1
instimulation	C1
instinct	B2
instinction	C1
instinctive	C2
instinctively	C2
instinctivity	C2
instincts	B2
instipulate	C1
institute	B2
instituted	C2
instituter	C1
instituting	C1
institution	B2
institutional	C2
institutionalized	C2
institutionary	C1
institutions	C1
institutist	C1
institutive	C1
institutively	C1
institutor	C1
instop	C1
instore	C1
instratified	C1
instruct	C2
instructed	C1
instructer	C2
instructible	C2
instructing	C2
instruction	C1
instructional	C2
instructions	B1
instructive	C2
instructor	C1
instructors	C2
instructress	C1
instructs	C2
instrument	B2
instrumental	B2
instrumentalist	C1
instrumentalities	C1
instrumentality	C1
instrumentally	C1
instrumentalness	C1
instrumentary	C1
instrumentation	C2
instrumentist	C1
instruments	B2
instyle	C1
insuavity	C1
insubjection	C1
insubmergible	C1
insubmission	C1
insubordinate	C2
insubordination	C2
insubstantial	C1
insubstantiality	C1
insuccation	C1
insuccess	C1
insue	C1
insuetude	C1
insufferable	C2
insufferably	C2
insufficience	C1
insufficiency	C1
insufficient	C2
insufficiently	C2
insufflation	C1
insuitable	C1
insular	C1
insularity	C1
insularly	C1
insulary	C1
insulate	C2
insulated	C2
insulating	C2
insulation	C2
insulator	C1
insulin	C2
insulite	C1
insulous	C1
insulse	C1
insulsity	C1
insult	B2
insultable	C1
insultation	C1
insulted	B2
insulter	C1
insulting	C1
insultment	C1
insults	C1
insume	C1
insuperability	C1
insuperable	C1
insupportable	C1
insupposable	C1
insuppressible	C1
insuppressive	C1
insurable	C2
insurance	B1
insurancer	B2
insurant	C2
insure	C2
insured	C2
insurer	C2
insurgence	C1
insurgency	C2
insurgent	C2
insurgents	C2
insuring	C2
insurmountability	C1
insurmountable	C2
insurmountableness	C2
insurmountably	C2
insurrection	C2
insurrectional	C2
insurrectionary	C2
insurrectionist	C2
insusceptibility	C1
insusceptible	C1
insusceptive	C1
insusurration	C1
inswathe	C1
inswathed	C1
inswating	C1
int	C2
intact	B2
intactable	C1
intactible	C1
intagli	C1
intagliated	C1
intaglio	C1
intaglius	C1
intail	C1
intake	C2
intaminated	C1
intangibilities	C1
intangibility	C1
intangible	C2
intangle	C1
intastable	C1
integer	C1
integrability	C1
integrable	C1
integral	C2
integrality	C2
integrally	C2
integrant	C1
integrate	C2
integrated	C2
integrating	C2
integration	C2
integrator	C1
integrity	B2
integropallial	C1
integumation	C1
integument	C1
integumentary	C1
integumentation	C1
intel	B2
intellect	C2
intellected	C2
intellection	C1
intellective	C2
intellectively	C2
intellectual	C1
intellectualism	C2
intellectualist	C2
intellectuality	C2
intellectualize	C2
intellectually	C2
intellectuals	C2
intelligence	B1
intelligencer	B2
intelligencing	B2
intelligency	B2
intelligent	B1
intelligential	C1
intelligentiary	C1
intelligently	C2
intelligibleness	C1
intelligibly	C1
intemerament	C1
intemerate	C1
intemerated	C1
intemerateness	C1
intemperance	C1
intemperancy	C1
intemperant	C1
intemperate	C1
intemperately	C1
intemperateness	C1
intemperature	C1
intempestive	C1
intempestively	C1
intempestivity	C1
intenable	C1
intend	B1
intendancies	C1
intendancy	C1
intendant	C2
intended	B2
intendedly	C1
intendent	B2
intender	B2
intendiment	C1
intending	C2
intendment	B2
intends	C2
intenerate	C1
intenerated	C1
intenerating	C1
inteneration	C1
intenible	C1
intensate	C1
intensated	C1
intensating	C1
intensation	C1
intensative	C1
intense	B2
intensely	C2
intenseness	C1
intensification	C1
intensified	C2
intensifier	C2
intensifies	C2
intensify	C2
intensifying	C2
intension	C1
intensitive	C1
intensity	C1
intensive	C1
intensively	C1
intensiveness	C2
intent	B2
intentation	C1
intention	B2
intentional	C2
intentionality	C2
intentionally	C1
intentioned	C1
intentions	B2
intentive	C1
intentively	C1
intentiveness	C1
intently	C2
intentness	C1
intents	C2
inter	C2
interact	C2
interacted	C2
interacting	C2
interaction	C2
interactions	C2
interactive	C2
interacts	C2
interadditive	C1
interagency	C1
interagent	C1
interall	C1
interalveolar	C1
interambulacra	C1
interambulacral	C1
interambulacrum	C1
interambulacrums	C1
interamnian	C1
interanimate	C1
interarboration	C1
interarticular	C1
interatomic	C1
interaulic	C1
interauricular	C1
interaxal	C1
interaxes	C1
interaxillary	C1
interaxis	C1
interbastation	C1
interbrachial	C1
interbrain	C1
interbranchial	C1
interbreed	C1
intercalar	C1
intercalary	C1
intercalate	C1
intercalated	C1
intercalating	C1
intercalation	C1
intercarotid	C1
intercarpal	C1
intercartilaginous	C1
intercavernous	C1
intercede	C2
interceded	C2
intercedence	C1
intercedent	C2
interceder	C2
interceding	C2
intercellular	C1
intercentra	C1
intercentral	C1
intercentrum	C1
intercept	C1
intercepted	C2
intercepter	C2
intercepting	C2
interception	C2
interceptive	C2
interceptor	C2
interceptors	C2
intercepts	C2
intercession	C1
intercessional	C1
intercessionate	C1
intercessor	C1
intercessorial	C1
intercessory	C1
interchain	C1
interchained	C1
interchaining	C1
interchange	C2
interchangeability	C1
interchangeable	C2
interchanged	C2
interchangement	C2
interchanging	C2
interchapter	C1
intercidence	C1
intercident	C1
intercipient	C1
intercitizenship	C1
interclavicle	C1
interclavicular	C1
interclose	C1
intercloud	C1
interclude	C1
intercluded	C1
intercluding	C1
interclusion	C1
intercollegiate	C1
intercolline	C1
intercolonial	C1
intercolumnar	C1
intercolumniation	C1
intercom	C1
intercombat	C1
intercoming	C2
intercommon	C1
intercommonage	C1
intercommoned	C1
intercommoning	C1
intercommune	C1
intercommuned	C1
intercommunicable	C1
intercommunicate	C1
intercommunication	C1
intercommuning	C1
intercommunion	C1
intercommunity	C1
intercomparison	C1
intercondylar	C1
intercondyloid	C1
interconnect	C1
interconnected	C2
interconnection	C1
intercontinental	C2
interconvertible	C1
intercostal	C1
intercourse	C1
intercross	C1
intercrossed	C1
intercrossing	C1
intercrural	C1
intercur	C1
intercurrence	C1
intercurrent	C1
intercutaneous	C1
interdash	C1
interdashed	C1
interdashing	C1
interdeal	C1
interdental	C1
interdentil	C1
interdependence	C1
interdependency	C1
interdependent	C1
interdict	C1
interdicted	C1
interdicting	C1
interdiction	C1
interdictive	C1
interdictory	C1
interdigital	C1
interdigitate	C1
interdigitation	C1
interdimensional	C2
interdome	C1
interduce	C1
interepimeral	C1
interequinoctial	C1
interess	C1
interesse	C1
interest	A2
interested	A2
interestedness	B1
interesting	A2
interestingly	C2
interestingness	B1
interests	B1
interface	C2
interfacial	C1
interfascicular	C1
interferant	C1
interfere	B2
interfered	C2
interference	C1
interferer	C1
interferes	C2
interfering	C1
interferingly	C1
interflow	C1
interfluent	C1
interfluous	C1
interfolded	C1
interfoliaceous	C1
interfoliate	C1
interfollicular	C1
interfretted	C1
interfulgent	C1
interfuse	C1
interfusion	C1
intergalactic	C2
interganglionic	C1
interglobular	C1
intergrave	C1
intergraved	C1
intergraving	C1
interhaemal	C1
interhemal	C1
interhyal	C1
interim	C2
interior	B2
interiority	C1
interiorly	C1
interiors	C2
interjacence	C1
interjacency	C1
interjacent	C1
interjaculate	C1
interjangle	C1
interject	C2
interjected	C2
interjecting	C2
interjection	C1
interjectional	C1
interjectionalize	C1
interjectionally	C1
interjectionary	C1
interjoin	C1
interjoined	C1
interjoining	C1
interjoist	C1
interjunction	C1
interknit	C1
interknow	C1
interknowledge	C1
interlace	C1
interlaced	C1
interlacement	C1
interlacing	C1
interlaid	C1
interlamellar	C1
interlaminar	C1
interlaminated	C1
interlamination	C1
interlapse	C1
interlard	C1
interlarded	C1
interlarding	C1
interlay	C1
interlaying	C1
interleaf	C1
interleave	C1
interleaved	C1
interleaves	C1
interleaving	C1
interlibel	C1
interline	C1
interlineal	C1
interlinear	C1
interlineary	C1
interlineation	C1
interlined	C1
interlining	C1
interlink	C1
interlobar	C1
interlobular	C1
interlocation	C1
interlock	C2
interlocking	C2
interlocution	C1
interlocutor	C1
interlocutory	C1
interlocutrice	C1
interlope	C1
interloped	C1
interloper	C2
interloping	C1
interlucate	C1
interlucation	C1
interlucent	C1
interlude	C2
interluded	C2
interluder	C2
interluency	C1
interlunar	C1
interlunary	C1
intermandibular	C1
intermarriage	C1
intermarry	C1
intermaxilla	C1
intermaxillae	C1
intermaxillary	C1
intermean	C1
intermeation	C1
intermeddle	C1
intermeddler	C1
intermeddlesome	C1
intermeddling	C1
intermede	C1
intermedia	C1
intermediacy	C1
intermediae	C1
intermedial	C1
intermedian	C1
intermediaries	C2
intermediary	C2
intermediate	C2
intermediately	C2
intermediation	C1
intermediator	C1
intermedious	C1
intermedium	C1
intermediums	C1
intermell	C1
intermembral	C1
intermembranous	C1
interment	C2
intermention	C1
intermesenteric	C1
intermetacarpal	C1
intermetatarsal	C1
intermezzo	C1
intermicate	C1
intermication	C1
intermigration	C1
interminable	C2
interminableness	C2
interminably	C2
interminate	C1
interminated	C1
intermination	C1
intermine	C1
intermingle	C1
intermise	C1
intermission	C2
intermissive	C1
intermit	C1
intermitted	C1
intermittence	C1
intermittent	C2
intermittently	C2
intermitting	C1
intermittingly	C1
intermix	C1
intermixedly	C1
intermixture	C1
intermobility	C1
intermodillion	C1
intermontane	C1
intermundane	C1
intermundian	C1
intermural	C1
intermure	C1
intermured	C1
intermuring	C1
intermuscular	C1
intermutation	C1
intermutual	C1
intern	C1
internal	B2
internality	C1
internally	C2
internasal	C1
international	B1
internationalism	B2
internationalist	B2
internationalize	B2
internationally	C2
interne	C1
interneciary	C1
internecinal	C1
internecine	C1
internecion	C1
internecive	C1
internection	C1
interned	C2
internet	B1
interneural	C1
interning	C2
internity	C2
internment	C2
internodal	C1
internode	C1
internodial	C1
interns	C2
internship	C2
internuncial	C1
internunciess	C1
internuncio	C1
internuncios	C1
internuncioship	C1
internuncius	C1
interoceanic	C1
interocular	C1
interoperculum	C1
interorbital	C1
interosculant	C1
interosculate	C1
interosseal	C1
interosseous	C1
interpale	C1
interparietal	C1
interpause	C1
interpeal	C1
interpedencular	C1
interpel	C1
interpellant	C1
interpellate	C1
interpellation	C1
interpenetrate	C1
interpenetration	C1
interpenetrative	C1
interpercular	C1
interpersonal	C2
interpetalary	C1
interpetiolar	C1
interphalangeal	C1
interpilaster	C1
interplace	C1
interplanetary	C2
interplay	C1
interplead	C1
interpleader	C1
interpledge	C1
interpoint	C1
interpol	C1
interpolable	C2
interpolate	C1
interpolated	C1
interpolating	C1
interpolation	C2
interpolator	C1
interpone	C1
interponent	C1
interposal	C1
interpose	C1
interposed	C1
interposer	C1
interposing	C2
interposit	C1
interposition	C1
interposure	C1
interpret	C1
interpretable	C2
interpretament	C1
interpretation	C1
interpretations	C2
interpretative	C1
interpretatively	C1
interpreted	C2
interpreter	C2
interpreters	C2
interpreting	C2
interpretive	C2
interpubic	C1
interpunction	C1
interracial	C2
interradial	C1
interramal	C1
interreceive	C1
interred	C2
interregency	C1
interregent	C1
interreges	C1
interregnum	C1
interregnums	C1
interreign	C1
interrelated	C1
interrelation	C1
interrenal	C1
interrepellent	C1
interrer	C2
interrex	C1
interrexes	C1
interring	C2
interrogate	C1
interrogated	C2
interrogatee	C1
interrogating	C2
interrogation	B2
interrogations	C2
interrogative	C2
interrogatively	C2
interrogator	C2
interrogatories	C2
interrogators	C2
interrogatory	C2
interrupt	B1
interrupted	C1
interruptedly	C2
interrupter	B2
interrupting	B2
interruption	C2
interruptions	C2
interruptive	B2
interrupts	C2
interscapular	C1
interscapulars	C1
interscendent	C1
interscind	C1
interscinded	C1
interscinding	C1
interscribe	C1
interscribed	C1
interscribing	C1
intersecant	C1
intersect	C2
intersected	C2
intersecting	C2
intersection	C2
intersectional	C2
interseminate	C1
interseptal	C1
intersert	C1
interserted	C1
interserting	C1
interserttion	C1
intersesamoid	C1
interset	C1
intershock	C1
intersidereal	C1
intersocial	C1
intersomnious	C1
interspace	C1
interspeech	C1
intersperse	C1
interspersed	C1
interspersing	C1
interspersion	C1
interspinal	C1
interspinous	C1
interspiration	C1
interstapedial	C1
interstate	C2
interstellar	C2
interstellary	C2
intersternal	C1
interstice	C1
intersticed	C1
interstices	C1
interstinctive	C1
interstitial	C1
interstition	C1
interstratification	C1
interstratified	C1
interstratify	C1
intertalk	C1
intertangle	C1
intertarsal	C1
intertex	C1
intertexture	C1
interthoracic	C1
intertie	C1
intertissued	C1
intertraffic	C1
intertranspicuous	C1
intertransverse	C1
intertrigo	C1
intertrochanteric	C1
intertropical	C1
intertubular	C1
intertwine	C1
intertwined	C2
intertwiningly	C1
intertwist	C1
intertwistingly	C1
interungular	C1
interungulate	C1
interval	C2
intervale	C1
intervalla	C1
intervallum	C1
intervallums	C1
intervals	C2
intervary	C1
interveined	C1
intervene	C1
intervened	C2
intervener	C2
intervenience	C1
interveniency	C1
intervenient	C1
intervening	C2
intervent	C1
intervention	C1
interventions	C2
interventor	C1
interventricular	C1
intervenue	C1
intervert	C1
intervertebral	C1
interview	B1
interviewed	C1
interviewer	C2
interviewing	C1
interviews	B2
intervisible	C1
intervisit	C1
intervital	C1
intervolution	C1
intervolve	C1
intervolved	C1
intervolving	C1
interweave	C1
interweaving	C1
interwish	C1
interworking	C1
interworld	C1
interwove	C1
interwoven	C1
interwreathe	C1
intestable	C1
intestacy	C1
intestate	C1
intestinal	C2
intestine	C2
intestines	C2
intext	C1
intextine	C1
intextured	C1
inthe	C2
inthirst	C1
inthrall	C1
inthralled	C1
inthralling	C1
inthrallment	C1
inthrone	C1
inthrong	C1
inthronization	C1
inthronize	C1
intice	C1
intimacies	C2
intimacy	C1
intimate	B2
intimated	C1
intimately	C2
intimating	C1
intimation	C1
intime	C1
intimidate	C2
intimidated	C1
intimidating	C2
intimidation	C2
intimidatory	C1
intinction	C1
intinctivity	C1
intine	C1
intire	C1
intirely	C1
intitle	C1
intitule	C1
intituled	C1
intituling	C1
into	A1
intolerability	C1
intolerable	C2
intolerance	C2
intolerancy	C2
intolerant	C2
intolerantly	C2
intolerated	C1
intolerating	C1
intoleration	C1
intomb	C1
intombed	C1
intombing	C1
intombment	C1
intonate	C1
intonated	C1
intonating	C1
intonation	C1
intone	C1
intoned	C1
intoning	A2
intorsion	C1
intort	C1
intorted	C1
intorting	C1
